id,year,area_title,industry_title,industry_emplvl,total_emplvl,industry_emp_pct,industry_emp_pct_us,region
Kentucky 81,2010,Kentucky,"Other services, except public administration",46849,1708108,0.027427422621988773,0.03447351280390956,South
Kentucky 92,2010,Kentucky,Public administration,95555,1708108,0.05594201303430462,0.05903092717430529,South
Louisiana 11,2010,Louisiana,"Agriculture, forestry, fishing and hunting",9338,1831460,0.0050986644534961175,0.00902919498991562,South
Louisiana 21,2010,Louisiana,"Mining, quarrying, and oil and gas extraction",49217,1831460,0.02687309578150765,0.00510046153090738,South
Louisiana 22,2010,Louisiana,Utilities,14562,1831460,0.007951033601607461,0.0063190540314158475,South
Louisiana 23,2010,Louisiana,Construction,129976,1831460,0.07096851692092647,0.044383610399903635,South
Louisiana 31-33,2010,Louisiana,Manufacturing,137304,1831460,0.07496969630786367,0.090225471259775,South
Louisiana 42,2010,Louisiana,Wholesale trade,70377,1831460,0.03842671966627718,0.04277137234663229,South
Louisiana 44-45,2010,Louisiana,Retail trade,218460,1831460,0.11928188439823965,0.11383010597807658,South
Louisiana 48-49,2010,Louisiana,Transportation and warehousing,73837,1831460,0.04031592281567711,0.038615060840981624,South
Louisiana 51,2010,Louisiana,Information,27580,1831460,0.015059023948106974,0.022287861631045475,South
Louisiana 52,2010,Louisiana,Finance and insurance,57646,1831460,0.03147543489893309,0.04318886477391958,South
Louisiana 53,2010,Louisiana,Real estate and rental and leasing,31516,1831460,0.01720812903366713,0.015347255401559616,South
Louisiana 54,2010,Louisiana,Professional and technical services,81950,1831460,0.0447457219922903,0.05920398131393963,South
Louisiana 55,2010,Louisiana,Management of companies and enterprises,23828,1831460,0.01301038515719699,0.014511370812545946,South
Louisiana 56,2010,Louisiana,Administrative and waste services,91886,1831460,0.05017090190339947,0.058542277488553576,South
Louisiana 61,2010,Louisiana,Educational services,171279,1831460,0.09352047000753497,0.09501413960054232,South
Louisiana 62,2010,Louisiana,Health care and social assistance,285768,1831460,0.15603289179124852,0.14143209650986596,South
Louisiana 71,2010,Louisiana,"Arts, entertainment, and recreation",37816,1831460,0.020648007600493595,0.01800038449173282,South
Louisiana 72,2010,Louisiana,Accommodation and food services,166385,1831460,0.09084828497482883,0.08749697571871803,South
Louisiana 81,2010,Louisiana,"Other services, except public administration",46686,1831460,0.02549113821759689,0.03447351280390956,South
Louisiana 92,2010,Louisiana,Public administration,103968,1831460,0.056767824577113345,0.05903092717430529,South
Maine 11,2010,Maine,"Agriculture, forestry, fishing and hunting",5856,574379,0.010195358813605651,0.00902919498991562,Northeast
Maine 21,2010,Maine,"Mining, quarrying, and oil and gas extraction",179,574379,3.116409200197082e-4,0.00510046153090738,Northeast
Maine 22,2010,Maine,Utilities,3126,574379,0.005442399530623508,0.0063190540314158475,Northeast
Maine 23,2010,Maine,Construction,25265,574379,0.04398663600166441,0.044383610399903635,Northeast
Maine 31-33,2010,Maine,Manufacturing,55243,574379,0.09617865555669688,0.090225471259775,Northeast
Maine 42,2010,Maine,Wholesale trade,19017,574379,0.03310880098332286,0.04277137234663229,Northeast
Maine 44-45,2010,Maine,Retail trade,81313,574379,0.1415668051930868,0.11383010597807658,Northeast
Maine 48-49,2010,Maine,Transportation and warehousing,19300,574379,0.033601507018884744,0.038615060840981624,Northeast
Maine 51,2010,Maine,Information,9643,574379,0.0167885664343578,0.022287861631045475,Northeast
Maine 52,2010,Maine,Finance and insurance,23735,574379,0.041322889590322764,0.04318886477391958,Northeast
Maine 53,2010,Maine,Real estate and rental and leasing,6886,574379,0.011988599861763748,0.015347255401559616,Northeast
Maine 54,2010,Maine,Professional and technical services,23639,574379,0.04115575256059153,0.05920398131393963,Northeast
Maine 55,2010,Maine,Management of companies and enterprises,6990,574379,0.012169664977305926,0.014511370812545946,Northeast
Maine 56,2010,Maine,Administrative and waste services,25424,574379,0.04426345670715677,0.058542277488553576,Northeast
Maine 61,2010,Maine,Educational services,57897,574379,0.10079929802447513,0.09501413960054232,Northeast
Maine 62,2010,Maine,Health care and social assistance,104339,574379,0.1816553181784153,0.14143209650986596,Northeast
Maine 71,2010,Maine,"Arts, entertainment, and recreation",9778,574379,0.01702360288241736,0.01800038449173282,Northeast
Maine 72,2010,Maine,Accommodation and food services,51799,574379,0.09018261461508864,0.08749697571871803,Northeast
Maine 81,2010,Maine,"Other services, except public administration",16210,574379,0.02822178387441045,0.03447351280390956,Northeast
Maine 92,2010,Maine,Public administration,28723,574379,0.050007051093441786,0.05903092717430529,Northeast
Maryland 11,2010,Maryland,"Agriculture, forestry, fishing and hunting",5022,2443313,0.0020554059181120063,0.00902919498991562,South
Maryland 21,2010,Maryland,"Mining, quarrying, and oil and gas extraction",1477,2443313,6.045070770711734e-4,0.00510046153090738,South
Maryland 22,2010,Maryland,Utilities,9899,2443313,0.004051466185462116,0.0063190540314158475,South
Maryland 23,2010,Maryland,Construction,142748,2443313,0.05842395141351108,0.044383610399903635,South
Maryland 31-33,2010,Maryland,Manufacturing,114873,2443313,0.04701526165497421,0.090225471259775,South
Maryland 42,2010,Maryland,Wholesale trade,85464,2443313,0.03497873583941149,0.04277137234663229,South
Maryland 44-45,2010,Maryland,Retail trade,277884,2443313,0.11373246080219768,0.11383010597807658,South
Maryland 48-49,2010,Maryland,Transportation and warehousing,75658,2443313,0.030965332726507002,0.038615060840981624,South
Maryland 51,2010,Maryland,Information,47686,2443313,0.019516942774012173,0.022287861631045475,South
Maryland 52,2010,Maryland,Finance and insurance,95880,2443313,0.03924179996586602,0.04318886477391958,South
Maryland 53,2010,Maryland,Real estate and rental and leasing,42142,2443313,0.01724789251315734,0.015347255401559616,South
Maryland 54,2010,Maryland,Professional and technical services,231325,2443313,0.09467677698272796,0.05920398131393963,South
Maryland 55,2010,Maryland,Management of companies and enterprises,19533,2443313,0.007994473078152492,0.014511370812545946,South
Maryland 56,2010,Maryland,Administrative and waste services,144208,2443313,0.05902150072463086,0.058542277488553576,South
Maryland 61,2010,Maryland,Educational services,249979,2443313,0.10231149263315834,0.09501413960054232,South
Maryland 62,2010,Maryland,Health care and social assistance,337536,2443313,0.13814685224529152,0.14143209650986596,South
Maryland 71,2010,Maryland,"Arts, entertainment, and recreation",37592,2443313,0.015385666920284057,0.01800038449173282,South
Maryland 72,2010,Maryland,Accommodation and food services,194522,2443313,0.07961403225865864,0.08749697571871803,South
Maryland 81,2010,Maryland,"Other services, except public administration",88217,2443313,0.036105484643187344,0.03447351280390956,South
Maryland 92,2010,Maryland,Public administration,241596,2443313,0.09888049545842059,0.05903092717430529,South
Massachusetts 11,2010,Massachusetts,"Agriculture, forestry, fishing and hunting",6733,3133607,0.002148642123916624,0.00902919498991562,Northeast
Massachusetts 21,2010,Massachusetts,"Mining, quarrying, and oil and gas extraction",1050,3133607,3.350771172007211e-4,0.00510046153090738,Northeast
Massachusetts 22,2010,Massachusetts,Utilities,14057,3133607,0.004485884796657654,0.0063190540314158475,Northeast
Massachusetts 23,2010,Massachusetts,Construction,117895,3133607,0.037622777840360964,0.044383610399903635,Northeast
Massachusetts 31-33,2010,Massachusetts,Manufacturing,254493,3133607,0.08121407694072677,0.090225471259775,Northeast
Massachusetts 42,2010,Massachusetts,Wholesale trade,122946,3133607,0.039234658334628435,0.04277137234663229,Northeast
Massachusetts 44-45,2010,Massachusetts,Retail trade,339425,3133607,0.1083176671484331,0.11383010597807658,Northeast
Massachusetts 48-49,2010,Massachusetts,Transportation and warehousing,87844,3133607,0.028032870746076327,0.038615060840981624,Northeast
Massachusetts 51,2010,Massachusetts,Information,90701,3133607,0.028944599625926288,0.022287861631045475,Northeast
Massachusetts 52,2010,Massachusetts,Finance and insurance,168987,3133607,0.05392731124228405,0.04318886477391958,Northeast
Massachusetts 53,2010,Massachusetts,Real estate and rental and leasing,39799,3133607,0.012700699226163332,0.015347255401559616,Northeast
Massachusetts 54,2010,Massachusetts,Professional and technical services,251369,3133607,0.08021714273678862,0.05920398131393963,Northeast
Massachusetts 55,2010,Massachusetts,Management of companies and enterprises,57442,3133607,0.01833095215832745,0.014511370812545946,Northeast
Massachusetts 56,2010,Massachusetts,Administrative and waste services,156280,3133607,0.049872239882027325,0.058542277488553576,Northeast
Massachusetts 61,2010,Massachusetts,Educational services,322586,3133607,0.10294398755172554,0.09501413960054232,Northeast
Massachusetts 62,2010,Massachusetts,Health care and social assistance,522320,3133607,0.1666833141488387,0.14143209650986596,Northeast
Massachusetts 71,2010,Massachusetts,"Arts, entertainment, and recreation",49395,3133607,0.01576298495631392,0.01800038449173282,Northeast
Massachusetts 72,2010,Massachusetts,Accommodation and food services,258498,3133607,0.08249215680204952,0.08749697571871803,Northeast
Massachusetts 81,2010,Massachusetts,"Other services, except public administration",134247,3133607,0.04284104547890019,0.03447351280390956,Northeast
Massachusetts 92,2010,Massachusetts,Public administration,137540,3133607,0.043891911142654456,0.05903092717430529,Northeast
Michigan 11,2010,Michigan,"Agriculture, forestry, fishing and hunting",26524,3769952,0.0070356333449338344,0.00902919498991562,Midwest
Michigan 21,2010,Michigan,"Mining, quarrying, and oil and gas extraction",5615,3769952,0.0014894088837205353,0.00510046153090738,Midwest
Michigan 22,2010,Michigan,Utilities,20695,3769952,0.005489459812750931,0.0063190540314158475,Midwest
Michigan 23,2010,Michigan,Construction,124538,3769952,0.03303437285143153,0.044383610399903635,Midwest
Michigan 31-33,2010,Michigan,Manufacturing,475352,3769952,0.12608966904618416,0.090225471259775,Midwest
Michigan 42,2010,Michigan,Wholesale trade,149765,3769952,0.039725969985824755,0.04277137234663229,Midwest
Michigan 44-45,2010,Michigan,Retail trade,444275,3769952,0.11784632801690843,0.11383010597807658,Midwest
Michigan 48-49,2010,Michigan,Transportation and warehousing,116719,3769952,0.030960341139621938,0.038615060840981624,Midwest
Michigan 51,2010,Michigan,Information,59108,3769952,0.015678714211745933,0.022287861631045475,Midwest
Michigan 52,2010,Michigan,Finance and insurance,130882,3769952,0.034717152897437424,0.04318886477391958,Midwest
Michigan 53,2010,Michigan,Real estate and rental and leasing,47759,3769952,0.012668331055673918,0.015347255401559616,Midwest
Michigan 54,2010,Michigan,Professional and technical services,224375,3769952,0.059516672891325936,0.05920398131393963,Midwest
Michigan 55,2010,Michigan,Management of companies and enterprises,50627,3769952,0.013429083447216304,0.014511370812545946,Midwest
Michigan 56,2010,Michigan,Administrative and waste services,243049,3769952,0.06447005160808414,0.058542277488553576,Midwest
Michigan 61,2010,Michigan,Educational services,358986,3769952,0.09522296305098844,0.09501413960054232,Midwest
Michigan 62,2010,Michigan,Health care and social assistance,584291,3769952,0.15498632343329571,0.14143209650986596,Midwest
Michigan 71,2010,Michigan,"Arts, entertainment, and recreation",54360,3769952,0.014419281730907979,0.01800038449173282,Midwest
Michigan 72,2010,Michigan,Accommodation and food services,331693,3769952,0.0879833483291034,0.08749697571871803,Midwest
Michigan 81,2010,Michigan,"Other services, except public administration",122589,3769952,0.03251739014183735,0.03447351280390956,Midwest
Michigan 92,2010,Michigan,Public administration,184892,3769952,0.0490435952500191,0.05903092717430529,Midwest
Minnesota 11,2010,Minnesota,"Agriculture, forestry, fishing and hunting",18455,2552413,0.00723041294649416,0.00902919498991562,Midwest
Minnesota 21,2010,Minnesota,"Mining, quarrying, and oil and gas extraction",5219,2552413,0.00204473178909526,0.00510046153090738,Midwest
Minnesota 22,2010,Minnesota,Utilities,14074,2552413,0.005513997930585685,0.0063190540314158475,Midwest
Minnesota 23,2010,Minnesota,Construction,91151,2552413,0.03571169712738495,0.044383610399903635,Midwest
Minnesota 31-33,2010,Minnesota,Manufacturing,292031,2552413,0.11441369402208812,0.090225471259775,Midwest
Minnesota 42,2010,Minnesota,Wholesale trade,123554,2552413,0.04840674295264912,0.04277137234663229,Midwest
Minnesota 44-45,2010,Minnesota,Retail trade,277517,2552413,0.10872731019627309,0.11383010597807658,Midwest
Minnesota 48-49,2010,Minnesota,Transportation and warehousing,91711,2552413,0.035931097357676835,0.038615060840981624,Midwest
Minnesota 51,2010,Minnesota,Information,57649,2552413,0.022586078350172956,0.022287861631045475,Midwest
Minnesota 52,2010,Minnesota,Finance and insurance,134028,2552413,0.0525103108313584,0.04318886477391958,Midwest
Minnesota 53,2010,Minnesota,Real estate and rental and leasing,35711,2552413,0.013991074328488376,0.015347255401559616,Midwest
Minnesota 54,2010,Minnesota,Professional and technical services,123936,2552413,0.04855640525259823,0.05920398131393963,Midwest
Minnesota 55,2010,Minnesota,Management of companies and enterprises,70653,2552413,0.027680865126450932,0.014511370812545946,Midwest
Minnesota 56,2010,Minnesota,Administrative and waste services,121848,2552413,0.04773835582250992,0.058542277488553576,Midwest
Minnesota 61,2010,Minnesota,Educational services,215217,2552413,0.08431903457630094,0.09501413960054232,Midwest
Minnesota 62,2010,Minnesota,Health care and social assistance,419752,2552413,0.16445300975978416,0.14143209650986596,Midwest
Minnesota 71,2010,Minnesota,"Arts, entertainment, and recreation",48273,2552413,0.018912691637285973,0.01800038449173282,Midwest
Minnesota 72,2010,Minnesota,Accommodation and food services,203273,2552413,0.07963954109307546,0.08749697571871803,Midwest
Minnesota 81,2010,Minnesota,"Other services, except public administration",82680,2552413,0.03239287685809467,0.03447351280390956,Midwest
Minnesota 92,2010,Minnesota,Public administration,125364,2552413,0.04911587583984253,0.05903092717430529,Midwest
Mississippi 11,2010,Mississippi,"Agriculture, forestry, fishing and hunting",13214,1073381,0.012310633409758511,0.00902919498991562,South
Mississippi 21,2010,Mississippi,"Mining, quarrying, and oil and gas extraction",5763,1073381,0.005369016220708211,0.00510046153090738,South
Mississippi 22,2010,Mississippi,Utilities,9062,1073381,0.008442482212746452,0.0063190540314158475,South
Mississippi 23,2010,Mississippi,Construction,52818,1073381,0.04920713148453345,0.044383610399903635,South
Mississippi 31-33,2010,Mississippi,Manufacturing,136285,1073381,0.1269679638450839,0.090225471259775,South
Mississippi 42,2010,Mississippi,Wholesale trade,34235,1073381,0.03189454629809919,0.04277137234663229,South
Mississippi 44-45,2010,Mississippi,Retail trade,132853,1073381,0.12377059031229358,0.11383010597807658,South
Mississippi 48-49,2010,Mississippi,Transportation and warehousing,42586,1073381,0.03967463556742666,0.038615060840981624,South
Mississippi 51,2010,Mississippi,Information,13774,1073381,0.012832349370819868,0.022287861631045475,South
Mississippi 52,2010,Mississippi,Finance and insurance,32742,1073381,0.03050361428048382,0.04318886477391958,South
Mississippi 53,2010,Mississippi,Real estate and rental and leasing,12184,1073381,0.011351048695663515,0.015347255401559616,South
Mississippi 54,2010,Mississippi,Professional and technical services,34980,1073381,0.03258861485343974,0.05920398131393963,South
Mississippi 55,2010,Mississippi,Management of companies and enterprises,10019,1073381,0.00933405752477452,0.014511370812545946,South
Mississippi 56,2010,Mississippi,Administrative and waste services,51371,1073381,0.0478590547065767,0.058542277488553576,South
Mississippi 61,2010,Mississippi,Educational services,112046,1073381,0.10438604745192993,0.09501413960054232,South
Mississippi 62,2010,Mississippi,Health care and social assistance,165936,1073381,0.15459189234763798,0.14143209650986596,South
Mississippi 71,2010,Mississippi,"Arts, entertainment, and recreation",13260,1073381,0.012353488649417122,0.01800038449173282,South
Mississippi 72,2010,Mississippi,Accommodation and food services,108482,1073381,0.1010656980140323,0.08749697571871803,South
Mississippi 81,2010,Mississippi,"Other services, except public administration",22062,1073381,0.020553745594527946,0.03447351280390956,South
Mississippi 92,2010,Mississippi,Public administration,69709,1073381,0.06494338916004662,0.05903092717430529,South
Missouri 11,2010,Missouri,"Agriculture, forestry, fishing and hunting",10996,2573217,0.004273250176724311,0.00902919498991562,Midwest
Missouri 21,2010,Missouri,"Mining, quarrying, and oil and gas extraction",4093,2573217,0.001590615948829811,0.00510046153090738,Midwest
Missouri 22,2010,Missouri,Utilities,19330,2573217,0.007511997627872038,0.0063190540314158475,Midwest
Missouri 23,2010,Missouri,Construction,115169,2573217,0.044756816078861596,0.044383610399903635,Midwest
Missouri 31-33,2010,Missouri,Manufacturing,243034,2573217,0.09444753396235141,0.090225471259775,Midwest
Missouri 42,2010,Missouri,Wholesale trade,116511,2573217,0.045278342246301034,0.04277137234663229,Midwest
Missouri 44-45,2010,Missouri,Retail trade,299170,2573217,0.11626302795294761,0.11383010597807658,Midwest
Missouri 48-49,2010,Missouri,Transportation and warehousing,101429,2573217,0.03941719645097946,0.038615060840981624,Midwest
Missouri 51,2010,Missouri,Information,63969,2573217,0.024859543520814608,0.022287861631045475,Midwest
Missouri 52,2010,Missouri,Finance and insurance,120558,2573217,0.04685108173931697,0.04318886477391958,Midwest
Missouri 53,2010,Missouri,Real estate and rental and leasing,36540,2573217,0.014200123813887442,0.015347255401559616,Midwest
Missouri 54,2010,Missouri,Professional and technical services,123463,2573217,0.04798001878582335,0.05920398131393963,Midwest
Missouri 55,2010,Missouri,Management of companies and enterprises,59730,2573217,0.02321218925570599,0.014511370812545946,Midwest
Missouri 56,2010,Missouri,Administrative and waste services,141749,2573217,0.05508629859044146,0.058542277488553576,Midwest
Missouri 61,2010,Missouri,Educational services,218867,2573217,0.08505578814379045,0.09501413960054232,Midwest
Missouri 62,2010,Missouri,Health care and social assistance,399383,2573217,0.15520766418067344,0.14143209650986596,Midwest
Missouri 71,2010,Missouri,"Arts, entertainment, and recreation",53111,2573217,0.020639922711531908,0.01800038449173282,Midwest
Missouri 72,2010,Missouri,Accommodation and food services,229829,2573217,0.08931582528795667,0.08749697571871803,Midwest
Missouri 81,2010,Missouri,"Other services, except public administration",86600,2573217,0.033654371162634165,0.03447351280390956,Midwest
Missouri 92,2010,Missouri,Public administration,129686,2573217,0.050398392362556284,0.05903092717430529,Midwest
Montana 11,2010,Montana,"Agriculture, forestry, fishing and hunting",4382,416994,0.01050854448745066,0.00902919498991562,West
Montana 21,2010,Montana,"Mining, quarrying, and oil and gas extraction",6862,416994,0.016455872266747242,0.00510046153090738,West
Montana 22,2010,Montana,Utilities,3151,416994,0.007556463642162717,0.0063190540314158475,West
Montana 23,2010,Montana,Construction,24787,416994,0.05944210228444534,0.044383610399903635,West
Montana 31-33,2010,Montana,Manufacturing,16383,416994,0.03928833508395804,0.090225471259775,West
Montana 42,2010,Montana,Wholesale trade,15654,416994,0.03754010849076965,0.04277137234663229,West
Montana 44-45,2010,Montana,Retail trade,54709,416994,0.13119853043449067,0.11383010597807658,West
Montana 48-49,2010,Montana,Transportation and warehousing,13180,416994,0.0316071694077133,0.038615060840981624,West
Montana 51,2010,Montana,Information,7450,416994,0.017865964498290143,0.022287861631045475,West
Montana 52,2010,Montana,Finance and insurance,14944,416994,0.035837446102342,0.04318886477391958,West
Montana 53,2010,Montana,Real estate and rental and leasing,5176,416994,0.012412648623241582,0.015347255401559616,West
Montana 54,2010,Montana,Professional and technical services,18809,416994,0.045106164597092525,0.05920398131393963,West
Montana 55,2010,Montana,Management of companies and enterprises,1695,416994,0.004064806687866012,0.014511370812545946,West
Montana 56,2010,Montana,Administrative and waste services,18840,416994,0.04518050619433373,0.058542277488553576,West
Montana 61,2010,Montana,Educational services,39497,416994,0.09471838923341823,0.09501413960054232,West
Montana 62,2010,Montana,Health care and social assistance,61351,416994,0.14712681717242934,0.14143209650986596,West
Montana 71,2010,Montana,"Arts, entertainment, and recreation",11075,416994,0.02655913514343132,0.01800038449173282,West
Montana 72,2010,Montana,Accommodation and food services,44816,416994,0.10747396845038537,0.08749697571871803,West
Montana 81,2010,Montana,"Other services, except public administration",15880,416994,0.038082082715818456,0.03447351280390956,West
Montana 92,2010,Montana,Public administration,38232,416994,0.09168477244276896,0.05903092717430529,West
Nebraska 11,2010,Nebraska,"Agriculture, forestry, fishing and hunting",11819,896362,0.013185521028334535,0.00902919498991562,Midwest
Nebraska 21,2010,Nebraska,"Mining, quarrying, and oil and gas extraction",913,896362,0.0010185616971714552,0.00510046153090738,Midwest
Nebraska 22,2010,Nebraska,Utilities,9308,896362,0.01038419745593856,0.0063190540314158475,Midwest
Nebraska 23,2010,Nebraska,Construction,41731,896362,0.046555967343550934,0.044383610399903635,Midwest
Nebraska 31-33,2010,Nebraska,Manufacturing,91605,896362,0.10219643403000127,0.090225471259775,Midwest
Nebraska 42,2010,Nebraska,Wholesale trade,40592,896362,0.04528527536865686,0.04277137234663229,Midwest
Nebraska 44-45,2010,Nebraska,Retail trade,104627,896362,0.11672404675789469,0.11383010597807658,Midwest
Nebraska 48-49,2010,Nebraska,Transportation and warehousing,43322,896362,0.04833091987389024,0.038615060840981624,Midwest
Nebraska 51,2010,Nebraska,Information,17040,896362,0.019010176692006133,0.022287861631045475,Midwest
Nebraska 52,2010,Nebraska,Finance and insurance,53534,896362,0.05972363844071926,0.04318886477391958,Midwest
Nebraska 53,2010,Nebraska,Real estate and rental and leasing,9093,896362,0.010144339005892709,0.015347255401559616,Midwest
Nebraska 54,2010,Nebraska,Professional and technical services,43615,896362,0.048657796738371326,0.05920398131393963,Midwest
Nebraska 55,2010,Nebraska,Management of companies and enterprises,17152,896362,0.01913512621016955,0.014511370812545946,Midwest
Nebraska 56,2010,Nebraska,Administrative and waste services,41385,896362,0.046169962582081794,0.058542277488553576,Midwest
Nebraska 61,2010,Nebraska,Educational services,86159,896362,0.09612076370930495,0.09501413960054232,Midwest
Nebraska 62,2010,Nebraska,Health care and social assistance,126721,896362,0.14137257045702517,0.14143209650986596,Midwest
Nebraska 71,2010,Nebraska,"Arts, entertainment, and recreation",12637,896362,0.01409809875920666,0.01800038449173282,Midwest
Nebraska 72,2010,Nebraska,Accommodation and food services,68652,896362,0.07658959215138526,0.08749697571871803,Midwest
Nebraska 81,2010,Nebraska,"Other services, except public administration",25646,896362,0.02861120841802754,0.03447351280390956,Midwest
Nebraska 92,2010,Nebraska,Public administration,50811,896362,0.0566858032803711,0.05903092717430529,Midwest
Nevada 11,2010,Nevada,"Agriculture, forestry, fishing and hunting",2236,1106148,0.002021429320488759,0.00902919498991562,West
Nevada 21,2010,Nevada,"Mining, quarrying, and oil and gas extraction",12214,1106148,0.011041922057446201,0.00510046153090738,West
Nevada 22,2010,Nevada,Utilities,5576,1106148,0.0050409167670149024,0.0063190540314158475,West
Nevada 23,2010,Nevada,Construction,59233,1106148,0.05354889219164163,0.044383610399903635,West
Nevada 31-33,2010,Nevada,Manufacturing,37895,1106148,0.034258525983864724,0.090225471259775,West
Nevada 42,2010,Nevada,Wholesale trade,33007,1106148,0.029839587469307906,0.04277137234663229,West
Nevada 44-45,2010,Nevada,Retail trade,127836,1106148,0.11556862192039402,0.11383010597807658,West
Nevada 48-49,2010,Nevada,Transportation and warehousing,49605,1106148,0.04484481280985908,0.038615060840981624,West
Nevada 51,2010,Nevada,Information,13391,1106148,0.012105974968991491,0.022287861631045475,West
Nevada 52,2010,Nevada,Finance and insurance,30900,1106148,0.027934779071155037,0.04318886477391958,West
Nevada 53,2010,Nevada,Real estate and rental and leasing,21660,1106148,0.019581466494537802,0.015347255401559616,West
Nevada 54,2010,Nevada,Professional and technical services,47325,1106148,0.04278360581043405,0.05920398131393963,West
Nevada 55,2010,Nevada,Management of companies and enterprises,18255,1106148,0.016503216567764892,0.014511370812545946,West
Nevada 56,2010,Nevada,Administrative and waste services,70616,1106148,0.06383955854008685,0.058542277488553576,West
Nevada 61,2010,Nevada,Educational services,73722,1106148,0.06664750105772464,0.09501413960054232,West
Nevada 62,2010,Nevada,Health care and social assistance,102240,1106148,0.0924288612373751,0.14143209650986596,West
Nevada 71,2010,Nevada,"Arts, entertainment, and recreation",25827,1106148,0.02334859349743434,0.01800038449173282,West
Nevada 72,2010,Nevada,Accommodation and food services,283616,1106148,0.25639968611795166,0.08749697571871803,West
Nevada 81,2010,Nevada,"Other services, except public administration",27227,1106148,0.02461424691813392,0.03447351280390956,West
Nevada 92,2010,Nevada,Public administration,63077,1106148,0.05702401486961962,0.05903092717430529,West
New Hampshire 11,2010,New Hampshire,"Agriculture, forestry, fishing and hunting",1753,599912,0.0029220952406352934,0.00902919498991562,Northeast
New Hampshire 21,2010,New Hampshire,"Mining, quarrying, and oil and gas extraction",491,599912,8.18453373161397e-4,0.00510046153090738,Northeast
New Hampshire 22,2010,New Hampshire,Utilities,2514,599912,0.00419061462347811,0.0063190540314158475,Northeast
New Hampshire 23,2010,New Hampshire,Construction,22394,599912,0.037328808225206365,0.044383610399903635,Northeast
New Hampshire 31-33,2010,New Hampshire,Manufacturing,65764,599912,0.10962274466921815,0.090225471259775,Northeast
New Hampshire 42,2010,New Hampshire,Wholesale trade,25909,599912,0.04318800090679967,0.04277137234663229,Northeast
New Hampshire 44-45,2010,New Hampshire,Retail trade,93144,599912,0.15526277187320808,0.11383010597807658,Northeast
New Hampshire 48-49,2010,New Hampshire,Transportation and warehousing,15841,599912,0.026405539479123604,0.038615060840981624,Northeast
New Hampshire 51,2010,New Hampshire,Information,11617,599912,0.019364506794329835,0.022287861631045475,Northeast
New Hampshire 52,2010,New Hampshire,Finance and insurance,26494,599912,0.04416314392777607,0.04318886477391958,Northeast
New Hampshire 53,2010,New Hampshire,Real estate and rental and leasing,6720,599912,0.011201642907626453,0.015347255401559616,Northeast
New Hampshire 54,2010,New Hampshire,Professional and technical services,29479,599912,0.04913887370147622,0.05920398131393963,Northeast
New Hampshire 55,2010,New Hampshire,Management of companies and enterprises,8083,599912,0.013473642800944138,0.014511370812545946,Northeast
New Hampshire 56,2010,New Hampshire,Administrative and waste services,27341,599912,0.04557501766925816,0.058542277488553576,Northeast
New Hampshire 61,2010,New Hampshire,Educational services,60614,599912,0.10103815226233182,0.09501413960054232,Northeast
New Hampshire 62,2010,New Hampshire,Health care and social assistance,88779,599912,0.14798670471669179,0.14143209650986596,Northeast
New Hampshire 71,2010,New Hampshire,"Arts, entertainment, and recreation",11018,599912,0.01836602701729587,0.01800038449173282,Northeast
New Hampshire 72,2010,New Hampshire,Accommodation and food services,51389,599912,0.08566089693154996,0.08749697571871803,Northeast
New Hampshire 81,2010,New Hampshire,"Other services, except public administration",19555,599912,0.032596447478963585,0.03447351280390956,Northeast
New Hampshire 92,2010,New Hampshire,Public administration,30899,599912,0.051505887530171095,0.05903092717430529,Northeast
New Jersey 11,2010,New Jersey,"Agriculture, forestry, fishing and hunting",10468,3733194,0.0028040332219541764,0.00902919498991562,Northeast
New Jersey 21,2010,New Jersey,"Mining, quarrying, and oil and gas extraction",1368,3733194,3.664422475767399e-4,0.00510046153090738,Northeast
New Jersey 22,2010,New Jersey,Utilities,19169,3733194,0.005134745207455064,0.0063190540314158475,Northeast
New Jersey 23,2010,New Jersey,Construction,132244,3733194,0.03542382206764502,0.044383610399903635,Northeast
New Jersey 31-33,2010,New Jersey,Manufacturing,255933,3733194,0.06855604075223522,0.090225471259775,Northeast
New Jersey 42,2010,New Jersey,Wholesale trade,209356,3733194,0.05607959297052337,0.04277137234663229,Northeast
New Jersey 44-45,2010,New Jersey,Retail trade,435695,3733194,0.11670837358037113,0.11383010597807658,Northeast
New Jersey 48-49,2010,New Jersey,Transportation and warehousing,182428,3733194,0.04886646662348648,0.038615060840981624,Northeast
New Jersey 51,2010,New Jersey,Information,81321,3733194,0.021783223695312916,0.022287861631045475,Northeast
New Jersey 52,2010,New Jersey,Finance and insurance,185607,3733194,0.049718016261678336,0.04318886477391958,Northeast
New Jersey 53,2010,New Jersey,Real estate and rental and leasing,54942,3733194,0.014717156408158804,0.015347255401559616,Northeast
New Jersey 54,2010,New Jersey,Professional and technical services,272034,3733194,0.07286896957404303,0.05920398131393963,Northeast
New Jersey 55,2010,New Jersey,Management of companies and enterprises,72431,3733194,0.019401884820344186,0.014511370812545946,Northeast
New Jersey 56,2010,New Jersey,Administrative and waste services,238559,3733194,0.0639021170611546,0.058542277488553576,Northeast
New Jersey 61,2010,New Jersey,Educational services,352181,3733194,0.09433771724694726,0.09501413960054232,Northeast
New Jersey 62,2010,New Jersey,Health care and social assistance,535199,3733194,0.14336222548305821,0.14143209650986596,Northeast
